"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2007","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","250,785",""
"2007","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","902,825",""
"2007","France","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","36,583.1",""
"2007","France","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","425,462",""
"2007","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,531,662",""
"2007","Croatia","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","1,322.8",""
"2007","Croatia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","15,384",""
"2007","Croatia","Terajoule","Electrical energy","Energy Available for Final Consumption","55,382",""
"2007","Italy","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","26,596.5",""
"2007","Italy","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","309,317",""
"2007","Italy","Terajoule","Electrical energy","Energy Available for Final Consumption","1,113,541",""
"2007","Cyprus","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","377.0",""
"2007","Cyprus","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","4,385",""
"2007","Cyprus","Terajoule","Electrical energy","Energy Available for Final Consumption","15,785",""
"2007","Latvia","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","568.0",""
"2007","Latvia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,606",""
"2007","Latvia","Terajoule","Electrical energy","Energy Available for Final Consumption","23,782",""
"2007","Lithuania","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","761.7",""
"2007","Lithuania","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","8,859",""
"2007","Lithuania","Terajoule","Electrical energy","Energy Available for Final Consumption","31,892",""
"2007","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","574.7",""
"2007","Luxembourg","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,684",""
"2007","Luxembourg","Terajoule","Electrical energy","Energy Available for Final Consumption","24,062",""
"2007","Hungary","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","2,901.5",""
"2007","Hungary","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","33,744",""
"2007","Hungary","Terajoule","Electrical energy","Energy Available for Final Consumption","121,479",""
"2007","Malta","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","159.2",""
"2007","Malta","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","1,851",""
"2007","Malta","Terajoule","Electrical energy","Energy Available for Final Consumption","6,664",""
"2007","Netherlands","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","9,352.5",""
"2007","Netherlands","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","108,770",""
"2007","Netherlands","Terajoule","Electrical energy","Energy Available for Final Consumption","391,570",""
"2007","Austria","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","5,266.8",""
"2007","Austria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","61,253",""
"2007","Austria","Terajoule","Electrical energy","Energy Available for Final Consumption","220,512",""
"2007","Poland","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","9,845.8",""
"2007","Poland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","114,507",""
"2007","Poland","Terajoule","Electrical energy","Energy Available for Final Consumption","412,225",""
"2007","Portugal","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","4,215.3",""
"2007","Portugal","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","49,024",""
"2007","Portugal","Terajoule","Electrical energy","Energy Available for Final Consumption","176,486",""
"2007","Romania","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","3,523.1",""
"2007","Romania","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","40,974",""
"2007","Romania","Terajoule","Electrical energy","Energy Available for Final Consumption","147,506",""
"2007","Slovenia","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","1,140.5",""
"2007","Slovenia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","13,264",""
"2007","Slovenia","Terajoule","Electrical energy","Energy Available for Final Consumption","47,752",""
"2007","Slovakia","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","2,112.9",""
"2007","Slovakia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","24,573",""
"2007","Slovakia","Terajoule","Electrical energy","Energy Available for Final Consumption","88,463",""
"2007","Finland","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","7,398.4",""
"2007","Finland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","86,044",""
"2007","Finland","Terajoule","Electrical energy","Energy Available for Final Consumption","309,758",""
"2007","Sweden","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","11,271.0",""
"2007","Sweden","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","131,082",""
"2007","Sweden","Terajoule","Electrical energy","Energy Available for Final Consumption","471,896",""
"2007","United Kingdom","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","29,401.7",""
"2007","United Kingdom","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","341,942",""
"2007","United Kingdom","Terajoule","Electrical energy","Energy Available for Final Consumption","1,230,991",""
"2007","Iceland","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","936.0",""
"2007","Iceland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","10,886",""
"2007","Iceland","Terajoule","Electrical energy","Energy Available for Final Consumption","39,190",""
"2007","Norway","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","9,514.2",""
"2007","Norway","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","110,650",""
"2007","Norway","Terajoule","Electrical energy","Energy Available for Final Consumption","398,340",""
"2007","Montenegro","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","338.6",""
"2007","Montenegro","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","3,938",""
"2007","Montenegro","Terajoule","Electrical energy","Energy Available for Final Consumption","14,177",""
"2007","Former Yugoslav Republic of Macedonia, the","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","580.2",""
"2007","Former Yugoslav Republic of Macedonia, the","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,748",""
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Energy Available for Final Consumption","24,293",""
"2007","Albania","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","308.6",""
"2007","Albania","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","3,589",""
"2007","Albania","Terajoule","Electrical energy","Energy Available for Final Consumption","12,920",""
"2007","Serbia","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","2,280.2",""
"2007","Serbia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","26,519",""
"2007","Serbia","Terajoule","Electrical energy","Energy Available for Final Consumption","95,468",""
"2007","Turkey","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","13,137.7",""
"2007","Turkey","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","152,791",""
"2007","Turkey","Terajoule","Electrical energy","Energy Available for Final Consumption","550,048",""
"2007","Bosnia and Herzegovina","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","656.9",""
"2007","Bosnia and Herzegovina","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","7,640",""
"2007","Bosnia and Herzegovina","Terajoule","Electrical energy","Energy Available for Final Consumption","27,504",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","313.9",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","3,651",""
"2007","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Energy Available for Final Consumption","13,144",""
"2007","Moldova","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","548.1",""
"2007","Moldova","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,374",""
"2007","Moldova","Terajoule","Electrical energy","Energy Available for Final Consumption","22,946",""
"2007","Ukraine","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","11,515.8",""
"2007","Ukraine","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","133,929",""
"2007","Ukraine","Terajoule","Electrical energy","Energy Available for Final Consumption","482,144",""
"2008","European Union (28 countries)","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","246,367.3",""
"2008","European Union (28 countries)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","2,865,251",""
"2008","European Union (28 countries)","Terajoule","Electrical energy","Energy Available for Final Consumption","10,314,904",""
"2008","Euro area (19 countries)","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","177,485.0",""
"2008","Euro area (19 countries)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","2,064,151",""
"2008","Euro area (19 countries)","Terajoule","Electrical energy","Energy Available for Final Consumption","7,430,943",""
"2008","Belgium","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","7,120.4",""
"2008","Belgium","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","82,810",""
"2008","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","298,117",""
"2008","Bulgaria","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","2,467.3",""
"2008","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","28,694",""
"2008","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","103,299",""
"2008","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","4,989.9",""
"2008","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","58,033",""
"2008","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","208,919",""
"2008","Denmark","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","2,847.8",""
"2008","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","33,120",""
"2008","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","119,231",""
"2008","Germany (until 1990 former territory of the FRG)","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","45,363.2",""
"2008","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","527,574",""
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,899,266",""
"2008","Estonia","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","602.2",""
"2008","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","7,004",""
"2008","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","25,214",""
"2008","Ireland","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","2,276.5",""
"2008","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","26,476",""
"2008","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","95,314",""
"2008","Greece","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","4,870.7",""
"2008","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","56,646",""
"2008","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","203,926",""
"2008","Spain","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","21,934.4",""
"2008","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","255,097",""
"2008","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","918,349",""
"2008","France","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","37,150.9",""
"2008","France","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","432,065",""
"2008","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,555,433",""
"2008","Croatia","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","1,387.5",""
"2008","Croatia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","16,137",""
"2008","Croatia","Terajoule","Electrical energy","Energy Available for Final Consumption","58,093",""
"2008","Italy","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","26,596.6",""
"2008","Italy","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","309,319",""
"2008","Italy","Terajoule","Electrical energy","Energy Available for Final Consumption","1,113,548",""
"2008","Cyprus","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","399.4",""
"2008","Cyprus","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","4,646",""
"2008","Cyprus","Terajoule","Electrical energy","Energy Available for Final Consumption","16,724",""
"2008","Latvia","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","569.9",""
"2008","Latvia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,628",""
"2008","Latvia","Terajoule","Electrical energy","Energy Available for Final Consumption","23,861",""
"2008","Lithuania","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","777.7",""
"2008","Lithuania","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","9,045",""
"2008","Lithuania","Terajoule","Electrical energy","Energy Available for Final Consumption","32,562",""
"2008","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","566.4",""
"2008","Luxembourg","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,587",""
"2008","Luxembourg","Terajoule","Electrical energy","Energy Available for Final Consumption","23,713",""
"2008","Hungary","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","2,951.6",""
"2008","Hungary","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","34,327",""
"2008","Hungary","Terajoule","Electrical energy","Energy Available for Final Consumption","123,576",""
"2008","Malta","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","159.3",""
"2008","Malta","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","1,853",""
"2008","Malta","Terajoule","Electrical energy","Energy Available for Final Consumption","6,671",""
"2008","Netherlands","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","9,406.5",""
"2008","Netherlands","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","109,398",""
"2008","Netherlands","Terajoule","Electrical energy","Energy Available for Final Consumption","393,831",""
"2008","Austria","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","5,216.4",""
"2008","Austria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","60,667",""
"2008","Austria","Terajoule","Electrical energy","Energy Available for Final Consumption","218,402",""
"2008","Poland","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","10,112.3",""
"2008","Poland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","117,606",""
"2008","Poland","Terajoule","Electrical energy","Energy Available for Final Consumption","423,382",""
"2008","Portugal","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","4,157.5",""
"2008","Portugal","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","48,352",""
"2008","Portugal","Terajoule","Electrical energy","Energy Available for Final Consumption","174,067",""
"2008","Romania","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","3,661.3",""
"2008","Romania","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","42,581",""
"2008","Romania","Terajoule","Electrical energy","Energy Available for Final Consumption","153,292",""
"2008","Slovenia","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","1,101.2",""
"2008","Slovenia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","12,807",""
"2008","Slovenia","Terajoule","Electrical energy","Energy Available for Final Consumption","46,104",""
"2008","Slovakia","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","2,129.4",""
"2008","Slovakia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","24,765",""
"2008","Slovakia","Terajoule","Electrical energy","Energy Available for Final Consumption","89,154",""
"2008","Finland","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","7,086.2",""
"2008","Finland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","82,413",""
"2008","Finland","Terajoule","Electrical energy","Energy Available for Final Consumption","296,687",""
"2008","Sweden","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","11,061.8",""
"2008","Sweden","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","128,649",""
"2008","Sweden","Terajoule","Electrical energy","Energy Available for Final Consumption","463,136",""
"2008","United Kingdom","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","29,402.8",""
"2008","United Kingdom","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","341,954",""
"2008","United Kingdom","Terajoule","Electrical energy","Energy Available for Final Consumption","1,231,034",""
"2008","Iceland","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","1,310.5",""
"2008","Iceland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","15,241",""
"2008","Iceland","Terajoule","Electrical energy","Energy Available for Final Consumption","54,868",""
"2008","Norway","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","9,632.1",""
"2008","Norway","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","112,021",""
"2008","Norway","Terajoule","Electrical energy","Energy Available for Final Consumption","403,276",""
"2008","Montenegro","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","321.4",""
"2008","Montenegro","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","3,738",""
"2008","Montenegro","Terajoule","Electrical energy","Energy Available for Final Consumption","13,457",""
"2008","Former Yugoslav Republic of Macedonia, the","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","593.0",""
"2008","Former Yugoslav Republic of Macedonia, the","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,897",""
"2008","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Energy Available for Final Consumption","24,829",""
"2008","Albania","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","399.9",""
"2008","Albania","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","4,651",""
"2008","Albania","Terajoule","Electrical energy","Energy Available for Final Consumption","16,744",""
"2008","Serbia","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","2,343.8",""
"2008","Serbia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","27,258",""
"2008","Serbia","Terajoule","Electrical energy","Energy Available for Final Consumption","98,129",""
"2008","Turkey","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","13,725.9",""
"2008","Turkey","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","159,632",""
"2008","Turkey","Terajoule","Electrical energy","Energy Available for Final Consumption","574,675",""
"2008","Bosnia and Herzegovina","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","858.5",""
"2008","Bosnia and Herzegovina","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","9,984",""
"2008","Bosnia and Herzegovina","Terajoule","Electrical energy","Energy Available for Final Consumption","35,942",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","350.6",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","4,077",""
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","Electrical energy","Energy Available for Final Consumption","14,677",""
"2008","Moldova","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","563.4",""
"2008","Moldova","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,552",""
"2008","Moldova","Terajoule","Electrical energy","Energy Available for Final Consumption","23,587",""
"2008","Ukraine","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","11,610.1",""
"2008","Ukraine","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","135,025",""
"2008","Ukraine","Terajoule","Electrical energy","Energy Available for Final Consumption","486,090",""
"2009","European Union (28 countries)","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","233,171.5",""
"2009","European Union (28 countries)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","2,711,784",""
"2009","European Union (28 countries)","Terajoule","Electrical energy","Energy Available for Final Consumption","9,762,423",""
"2009","Euro area (19 countries)","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","168,004.1",""
"2009","Euro area (19 countries)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","1,953,887",""
"2009","Euro area (19 countries)","Terajoule","Electrical energy","Energy Available for Final Consumption","7,033,995",""
"2009","Belgium","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","6,649.5",""
"2009","Belgium","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","77,334",""
"2009","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","278,402",""
"2009","Bulgaria","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","2,314.0",""
"2009","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","26,911",""
"2009","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","96,881",""
"2009","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","4,721.0",""
"2009","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","54,906",""
"2009","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","197,661",""
"2009","Denmark","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","2,703.8",""
"2009","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","31,446",""
"2009","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","113,205",""
"2009","Germany (until 1990 former territory of the FRG)","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","42,756.6",""
"2009","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","497,259",""
"2009","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,790,133",""
"2009","Estonia","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","571.8",""
"2009","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,650",""
"2009","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","23,940",""
"2009","Ireland","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","2,153.8",""
"2009","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","25,048",""
"2009","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","90,174",""
"2009","Greece","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","4,704.5",""
"2009","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","54,713",""
"2009","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","196,967",""
"2009","Spain","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","20,617.3",""
"2009","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","239,779",""
"2009","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","863,205",""
"2009","France","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","35,658.6",""
"2009","France","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","414,710",""
"2009","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,492,956",""
"2009","Croatia","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","1,333.7",""
"2009","Croatia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","15,511",""
"2009","Croatia","Terajoule","Electrical energy","Energy Available for Final Consumption","55,840",""
"2009","Italy","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","24,936.9",""
"2009","Italy","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","290,016",""
"2009","Italy","Terajoule","Electrical energy","Energy Available for Final Consumption","1,044,059",""
"2009","Cyprus","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","408.7",""
"2009","Cyprus","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","4,753",""
"2009","Cyprus","Terajoule","Electrical energy","Energy Available for Final Consumption","17,110",""
"2009","Latvia","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","524.8",""
"2009","Latvia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,103",""
"2009","Latvia","Terajoule","Electrical energy","Energy Available for Final Consumption","21,971",""
"2009","Lithuania","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","719.8",""
"2009","Lithuania","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","8,371",""
"2009","Lithuania","Terajoule","Electrical energy","Energy Available for Final Consumption","30,136",""
"2009","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","525.3",""
"2009","Luxembourg","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,109",""
"2009","Luxembourg","Terajoule","Electrical energy","Energy Available for Final Consumption","21,994",""
"2009","Hungary","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","2,850.4",""
"2009","Hungary","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","33,150",""
"2009","Hungary","Terajoule","Electrical energy","Energy Available for Final Consumption","119,339",""
"2009","Malta","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","146.8",""
"2009","Malta","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","1,707",""
"2009","Malta","Terajoule","Electrical energy","Energy Available for Final Consumption","6,145",""
"2009","Netherlands","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","8,973.3",""
"2009","Netherlands","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","104,359",""
"2009","Netherlands","Terajoule","Electrical energy","Energy Available for Final Consumption","375,692",""
"2009","Austria","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","4,961.6",""
"2009","Austria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","57,703",""
"2009","Austria","Terajoule","Electrical energy","Energy Available for Final Consumption","207,730",""
"2009","Poland","Thousand TOE (tonnes of oil equivalent)","Electrical energy","Energy Available for Final Consumption","9,690.0",""
